[Name]
User Points

[Data]
"Time [s]","Monitor Point: Fxx [N]","Monitor Point: Fyy [N]"
2.04008937e+00,6.98198828e+03,3.98438672e+03
2.04407620e+00,6.99337109e+03,4.05193945e+03
2.04806304e+00,7.00373535e+03,4.10391016e+03
2.05204916e+00,7.01335938e+03,4.13992969e+03
2.05603552e+00,7.02187695e+03,4.15972070e+03
2.06002092e+00,7.02843164e+03,4.16337695e+03
2.06400657e+00,7.03232324e+03,4.15113867e+03
2.06799126e+00,7.03354443e+03,4.12309570e+03
2.07197618e+00,7.03280176e+03,4.07929297e+03
2.07596016e+00,7.03049316e+03,4.01968359e+03
2.07994413e+00,7.02675391e+03,3.94424219e+03
2.08392739e+00,7.02190283e+03,3.85319531e+03
2.08791065e+00,7.01604297e+03,3.74689063e+03
2.09189343e+00,7.00865576e+03,3.62608398e+03
2.09587598e+00,6.99946289e+03,3.49168359e+03
2.09985805e+00,6.98880566e+03,3.34429688e+03
2.10384011e+00,6.97698926e+03,3.18402539e+03
2.10782146e+00,6.96443018e+03,3.01104297e+03
2.11180305e+00,6.95142871e+03,2.82596680e+03
2.11578393e+00,6.93836230e+03,2.62971289e+03
2.11976504e+00,6.92535352e+03,2.42342969e+03
2.12374616e+00,6.91218164e+03,2.20828320e+03
2.12772655e+00,6.89895898e+03,1.98538477e+03
2.13170719e+00,6.88613672e+03,1.75539453e+03
2.13568759e+00,6.87394824e+03,1.51905469e+03
2.13966799e+00,6.86261816e+03,1.27720898e+03
2.14364862e+00,6.85222803e+03,1.03033398e+03
2.14762855e+00,6.84309180e+03,7.79437500e+02
2.15160871e+00,6.83532910e+03,5.25437500e+02
2.15558887e+00,6.82932324e+03,2.69951172e+02
2.15956879e+00,6.82520117e+03,1.42539063e+01
2.16354895e+00,6.82277734e+03,-2.40498047e+02
2.16752887e+00,6.82194141e+03,-4.93523438e+02
2.17150903e+00,6.82287012e+03,-7.44166016e+02
2.17548895e+00,6.82579492e+03,-9.91806641e+02
2.17946911e+00,6.83067725e+03,-1.23562891e+03
2.18344903e+00,6.83736816e+03,-1.47411914e+03
2.18742919e+00,6.84566113e+03,-1.70555664e+03
2.19140935e+00,6.85521875e+03,-1.92850586e+03
2.19538927e+00,6.86601221e+03,-2.14254688e+03
2.19936895e+00,6.87808398e+03,-2.34707422e+03
2.20334864e+00,6.89128955e+03,-2.54148242e+03
2.20732808e+00,6.90510547e+03,-2.72494141e+03
2.21130776e+00,6.91932227e+03,-2.89661719e+03
2.21528697e+00,6.93327637e+03,-3.05561914e+03
2.21926618e+00,6.94712891e+03,-3.20163672e+03
2.22324538e+00,6.96084229e+03,-3.33416992e+03
2.22722387e+00,6.97430566e+03,-3.45268555e+03
2.23120260e+00,6.98726807e+03,-3.55619922e+03
2.23518133e+00,6.99899902e+03,-3.64419531e+03
2.23915935e+00,7.00909668e+03,-3.71644336e+03
2.24313760e+00,7.01744922e+03,-3.77332617e+03
2.24711514e+00,7.02445898e+03,-3.81464844e+03
2.25109291e+00,7.03038232e+03,-3.84000586e+03
2.25506997e+00,7.03504590e+03,-3.84949219e+03
2.25904727e+00,7.03807568e+03,-3.84307227e+03
2.26302409e+00,7.03933789e+03,-3.82071680e+03
2.26700091e+00,7.03877441e+03,-3.78233398e+03
2.27097702e+00,7.03643262e+03,-3.72837500e+03
2.27495337e+00,7.03208887e+03,-3.65897266e+03
2.27892923e+00,7.02621045e+03,-3.57461523e+03
2.28290510e+00,7.01906445e+03,-3.47532422e+03
2.28688049e+00,7.01089746e+03,-3.36176953e+03
2.29085612e+00,7.00132178e+03,-3.23477930e+03
2.29483151e+00,6.99011621e+03,-3.09481250e+03
2.29880643e+00,6.97794238e+03,-2.94209180e+03
2.30278134e+00,6.96516309e+03,-2.77690039e+03
2.30675626e+00,6.95217188e+03,-2.59973047e+03
2.31073141e+00,6.93888379e+03,-2.41143164e+03
2.31470633e+00,6.92539551e+03,-2.21349219e+03
2.31868076e+00,6.91195850e+03,-2.00688086e+03
2.32265544e+00,6.89882520e+03,-1.79249023e+03
2.32662988e+00,6.88614502e+03,-1.57114063e+03
2.33060455e+00,6.87408594e+03,-1.34328125e+03
2.33457899e+00,6.86294678e+03,-1.10966406e+03
2.33855343e+00,6.85295703e+03,-8.71226563e+02
2.34252810e+00,6.84426025e+03,-6.28908203e+02
2.34650254e+00,6.83682715e+03,-3.83916016e+02
2.35047722e+00,6.83051855e+03,-1.37642578e+02
2.35445213e+00,6.82548438e+03,1.08562500e+02
2.35842705e+00,6.82214746e+03,3.53644531e+02
2.36240196e+00,6.82092139e+03,5.96816406e+02
2.36637712e+00,6.82184766e+03,8.37091797e+02
2.37035227e+00,6.82456738e+03,1.07408203e+03
2.37432766e+00,6.82911719e+03,1.30717969e+03
2.37830329e+00,6.83512891e+03,1.53500000e+03
2.38227868e+00,6.84220801e+03,1.75616797e+03
2.38625431e+00,6.85032715e+03,1.96945898e+03
2.39022994e+00,6.85969434e+03,2.17444336e+03
2.39420581e+00,6.87069531e+03,2.37035547e+03
2.39818168e+00,6.88317578e+03,2.55664648e+03
2.40215755e+00,6.89629102e+03,2.73234180e+03
2.40613365e+00,6.90935547e+03,2.89609180e+03
2.41010952e+00,6.92162891e+03,3.04713477e+03
2.41408539e+00,6.93328223e+03,3.18459961e+03
2.41806126e+00,6.94494043e+03,3.30848633e+03
2.42203712e+00,6.95686621e+03,3.41873047e+03
2.42601299e+00,6.96854492e+03,3.51492188e+03
2.42998886e+00,6.97912891e+03,3.59629688e+03
2.43396473e+00,6.98830078e+03,3.66193164e+03
2.43794012e+00,6.99640771e+03,3.71176172e+03
2.44191575e+00,7.00368652e+03,3.74574219e+03
2.44589114e+00,7.00993604e+03,3.76425586e+03
2.44986606e+00,7.01445361e+03,3.76743164e+03
2.45384121e+00,7.01652930e+03,3.75546875e+03
2.45781612e+00,7.01638281e+03,3.72842383e+03
2.46179056e+00,7.01434619e+03,3.68602148e+03
2.46576524e+00,7.01094385e+03,3.62809375e+03
2.46973968e+00,7.00623145e+03,3.55467969e+03
2.47371364e+00,7.00042383e+03,3.46602148e+03
2.47768760e+00,6.99340918e+03,3.36301172e+03
2.48166180e+00,6.98491943e+03,3.24640039e+03
2.48563576e+00,6.97501367e+03,3.11670898e+03
2.48960924e+00,6.96400098e+03,2.97434766e+03
2.49358273e+00,6.95206201e+03,2.81957227e+03
2.49755621e+00,6.93926953e+03,2.65249219e+03
2.50152993e+00,6.92599805e+03,2.47368750e+03
2.50550342e+00,6.91293652e+03,2.28408789e+03
2.50947690e+00,6.90005176e+03,2.08491992e+03
2.51345038e+00,6.88719189e+03,1.87773047e+03
2.51742387e+00,6.87436035e+03,1.66350000e+03
2.52139759e+00,6.86172412e+03,1.44259766e+03
2.52537107e+00,6.84962207e+03,1.21582617e+03
2.52934456e+00,6.83853906e+03,9.83767578e+02
2.53331804e+00,6.82865918e+03,7.46972656e+02
2.53729153e+00,6.81991602e+03,5.06400391e+02
2.54126525e+00,6.81228320e+03,2.63201172e+02
2.54523921e+00,6.80621924e+03,1.88906250e+01
2.54921293e+00,6.80188086e+03,-2.25328125e+02
2.55318689e+00,6.79915527e+03,-4.68666016e+02
2.55716133e+00,6.79812500e+03,-7.10171875e+02
2.56113553e+00,6.79886621e+03,-9.49068359e+02
2.56511021e+00,6.80140381e+03,-1.18507813e+03
2.56908488e+00,6.80573340e+03,-1.41709375e+03
2.57305932e+00,6.81175586e+03,-1.64348633e+03
2.57703424e+00,6.81934473e+03,-1.86268750e+03
2.58100939e+00,6.82823535e+03,-2.07376563e+03
2.58498430e+00,6.83840918e+03,-2.27607227e+03
2.58895922e+00,6.84983838e+03,-2.46928711e+03
2.59293461e+00,6.86208447e+03,-2.65270703e+03
2.59690976e+00,6.87472852e+03,-2.82553711e+03
2.60088515e+00,6.88718213e+03,-2.98678906e+03
2.60486031e+00,6.89956152e+03,-3.13580273e+03
2.60883546e+00,6.91186377e+03,-3.27198047e+03
2.61281085e+00,6.92429346e+03,-3.39502930e+03
2.61678600e+00,6.93678418e+03,-3.50409570e+03
2.62076139e+00,6.94868652e+03,-3.59858398e+03
2.62473655e+00,6.95931348e+03,-3.67809375e+03
2.62871194e+00,6.96820605e+03,-3.74253711e+03
2.63268709e+00,6.97547363e+03,-3.79202734e+03
2.63666248e+00,6.98160352e+03,-3.82621875e+03
2.64063740e+00,6.98697949e+03,-3.84517383e+03
2.64461207e+00,6.99130957e+03,-3.84876172e+03
2.64858699e+00,6.99384229e+03,-3.83700781e+03
2.65256190e+00,6.99455371e+03,-3.80966992e+03
2.65653634e+00,6.99355176e+03,-3.76683984e+03
2.66051078e+00,6.99079150e+03,-3.70873633e+03
2.66448522e+00,6.98645020e+03,-3.63560938e+03
2.66845965e+00,6.98079883e+03,-3.54793359e+03
2.67243385e+00,6.97403711e+03,-3.44589648e+03
2.67640781e+00,6.96590430e+03,-3.33016797e+03
2.68038177e+00,6.95612500e+03,-3.20150391e+03
2.68435597e+00,6.94520313e+03,-3.06009961e+03
2.68832994e+00,6.93359375e+03,-2.90621289e+03
2.69230413e+00,6.92168848e+03,-2.73999414e+03
2.69627810e+00,6.90947998e+03,-2.56220508e+03
2.70025206e+00,6.89697119e+03,-2.37386133e+03
2.70422626e+00,6.88420996e+03,-2.17650000e+03
2.70820022e+00,6.87152051e+03,-1.97077930e+03
2.71217418e+00,6.85915527e+03,-1.75753320e+03
2.71614838e+00,6.84720313e+03,-1.53727344e+03
2.72012234e+00,6.83592480e+03,-1.31059961e+03
2.72409630e+00,6.82568945e+03,-1.07848242e+03
2.72807050e+00,6.81666260e+03,-8.41863281e+02
2.73204494e+00,6.80890527e+03,-6.01667969e+02
2.73601937e+00,6.80218945e+03,-3.59046875e+02
2.73999429e+00,6.79651855e+03,-1.15564453e+02
2.74396896e+00,6.79226123e+03,1.27742188e+02
2.74794412e+00,6.78977002e+03,3.70150391e+02
2.75191927e+00,6.78932764e+03,6.10697266e+02
2.75589466e+00,6.79085254e+03,8.48468750e+02
2.75987029e+00,6.79414551e+03,1.08305664e+03
2.76384616e+00,6.79910254e+03,1.31345898e+03
2.76782203e+00,6.80528418e+03,1.53818555e+03
2.77179813e+00,6.81261035e+03,1.75606055e+03
2.77577424e+00,6.82107910e+03,1.96628125e+03
2.77975059e+00,6.83105029e+03,2.16835742e+03
2.78372693e+00,6.84268262e+03,2.36176953e+03
2.78770351e+00,6.85556250e+03,2.54558398e+03
2.79168010e+00,6.86882422e+03,2.71861328e+03
2.79565644e+00,6.88161963e+03,2.87963281e+03
2.79963303e+00,6.89359375e+03,3.02803125e+03
2.80360937e+00,6.90512695e+03,3.16329102e+03
2.80758595e+00,6.91705859e+03,3.28539648e+03
2.81156254e+00,6.92934863e+03,3.39412891e+03
2.81553888e+00,6.94134082e+03,3.48877539e+03
2.81951547e+00,6.95211816e+03,3.56835156e+03
2.82349205e+00,6.96154297e+03,3.63233398e+03
2.82746840e+00,6.97005078e+03,3.68078125e+03
2.83144498e+00,6.97768945e+03,3.71375586e+03
2.83542156e+00,6.98419141e+03,3.73153516e+03
2.83939791e+00,6.98872363e+03,3.73430078e+03
2.84337401e+00,6.99090234e+03,3.72225977e+03
2.84734988e+00,6.99100000e+03,3.69526758e+03
2.85132599e+00,6.98925244e+03,3.65296484e+03
2.85530138e+00,6.98611719e+03,3.59512891e+03
2.85927701e+00,6.98176660e+03,3.52182227e+03
2.86325264e+00,6.97625879e+03,3.43351758e+03
2.86722779e+00,6.96948438e+03,3.33120703e+03
2.87120295e+00,6.96137891e+03,3.21565234e+03
2.87517810e+00,6.95209082e+03,3.08713672e+03
2.87915325e+00,6.94160889e+03,2.94597656e+03
2.88312840e+00,6.93005078e+03,2.79223828e+03
2.88710308e+00,6.91765430e+03,2.62632617e+03
2.89107800e+00,6.90499805e+03,2.44890039e+03
2.89505267e+00,6.89266113e+03,2.26096094e+03
2.89902735e+00,6.88032129e+03,2.06386914e+03
2.90300226e+00,6.86788232e+03,1.85886914e+03
2.90697694e+00,6.85538672e+03,1.64673633e+03
2.91095161e+00,6.84294727e+03,1.42802344e+03
2.91492653e+00,6.83109180e+03,1.20338086e+03
2.91890121e+00,6.82036426e+03,9.73537109e+02
2.92287588e+00,6.81089941e+03,7.39041016e+02
2.92685103e+00,6.80250928e+03,5.00824219e+02
2.93082619e+00,6.79528711e+03,2.60218750e+02
2.93480134e+00,6.78964941e+03,1.85917969e+01
2.93877673e+00,6.78563770e+03,-2.23023438e+02
2.94275212e+00,6.78312695e+03,-4.63814453e+02
2.94672775e+00,6.78227979e+03,-7.02816406e+02
2.95070362e+00,6.78309619e+03,-9.39462891e+02
2.95467949e+00,6.78566602e+03,-1.17309766e+03
2.95865560e+00,6.79010059e+03,-1.40258789e+03
2.96263170e+00,6.79618164e+03,-1.62632813e+03
2.96660781e+00,6.80386328e+03,-1.84297461e+03
2.97058439e+00,6.81280371e+03,-2.05162305e+03
2.97456098e+00,6.82305957e+03,-2.25178125e+03
2.97853732e+00,6.83446973e+03,-2.44289648e+03
2.98251390e+00,6.84660156e+03,-2.62425586e+03
2.98649025e+00,6.85904004e+03,-2.79507031e+03
2.99046683e+00,6.87129443e+03,-2.95425781e+03
2.99444318e+00,6.88353857e+03,-3.10133984e+03
2.99841976e+00,6.89580518e+03,-3.23584375e+03
3.00239635e+00,6.90830469e+03,-3.35739844e+03
3.00637269e+00,6.92076953e+03,-3.46515430e+03
3.01034927e+00,6.93256836e+03,-3.55851953e+03
3.01432562e+00,6.94306543e+03,-3.63705859e+03
3.01830220e+00,6.95179980e+03,-3.70071680e+03
3.02227855e+00,6.95907715e+03,-3.74957617e+03
3.02625513e+00,6.96536279e+03,-3.78314453e+03
3.03023171e+00,6.97092822e+03,-3.80150586e+03
3.03420806e+00,6.97536035e+03,-3.80472852e+03
3.03818417e+00,6.97785645e+03,-3.79275391e+03
3.04216027e+00,6.97862402e+03,-3.76546875e+03
3.04613614e+00,6.97772754e+03,-3.72287305e+03
3.05011225e+00,6.97517578e+03,-3.66517969e+03
3.05408788e+00,6.97109912e+03,-3.59268164e+03
3.05806351e+00,6.96574268e+03,-3.50573438e+03
3.06203914e+00,6.95924414e+03,-3.40464453e+03
3.06601477e+00,6.95116406e+03,-3.29012109e+03
3.06999040e+00,6.94163379e+03,-3.16283398e+03
3.07396555e+00,6.93106055e+03,-3.02283398e+03
3.07794070e+00,6.91983350e+03,-2.87042773e+03
3.08191586e+00,6.90824219e+03,-2.70586133e+03
3.08589101e+00,6.89633789e+03,-2.52979688e+03
3.08986616e+00,6.88417383e+03,-2.34355469e+03
3.09384131e+00,6.87172900e+03,-2.14844727e+03
3.09781647e+00,6.85937207e+03,-1.94515039e+03
3.10179162e+00,6.84725781e+03,-1.73422461e+03
3.10576701e+00,6.83550781e+03,-1.51633008e+03
3.10974216e+00,6.82447852e+03,-1.29213477e+03
3.11371732e+00,6.81451123e+03,-1.06258984e+03
3.11769271e+00,6.80579688e+03,-8.28638672e+02
3.12166834e+00,6.79828516e+03,-5.91216797e+02
3.12564421e+00,6.79169141e+03,-3.51570313e+02
3.12962008e+00,6.78613574e+03,-1.11070313e+02
3.13359618e+00,6.78208545e+03,1.29269531e+02
3.13757229e+00,6.77980566e+03,3.68703125e+02
3.14154887e+00,6.77950488e+03,6.06281250e+02
3.14552522e+00,6.78095605e+03,8.41187500e+02
3.14950204e+00,6.78421973e+03,1.07295117e+03
3.15347886e+00,6.78909277e+03,1.30035938e+03
3.15745592e+00,6.79520850e+03,1.52213672e+03
3.16143298e+00,6.80245947e+03,1.73702539e+03
3.16541028e+00,6.81090430e+03,1.94436133e+03
3.16938758e+00,6.82083105e+03,2.14381055e+03
3.17336512e+00,6.83235107e+03,2.33466797e+03
3.17734265e+00,6.84499268e+03,2.51600586e+03
3.18131995e+00,6.85795557e+03,2.68647461e+03
3.18529749e+00,6.87031836e+03,2.84511719e+03
3.18927526e+00,6.88185645e+03,2.99114258e+03
3.19325304e+00,6.89312891e+03,3.12434375e+03
3.19723082e+00,6.90488965e+03,3.24467773e+03
3.20120859e+00,6.91699219e+03,3.35174414e+03
3.20518637e+00,6.92880762e+03,3.44479492e+03
3.20916390e+00,6.93934033e+03,3.52281055e+03
3.21314168e+00,6.94857715e+03,3.58536914e+03
3.21711946e+00,6.95693848e+03,3.63264258e+03
3.22109723e+00,6.96444531e+03,3.66468555e+03
3.22507453e+00,6.97072803e+03,3.68163867e+03
3.22905183e+00,6.97497754e+03,3.68379688e+03
3.23302913e+00,6.97695215e+03,3.67138867e+03
3.23700619e+00,6.97692383e+03,3.64415430e+03
3.24098301e+00,6.97515723e+03,3.60175781e+03
3.24495983e+00,6.97204639e+03,3.54399023e+03
3.24893641e+00,6.96773047e+03,3.47087109e+03
3.25291276e+00,6.96222168e+03,3.38303711e+03
3.25688910e+00,6.95546094e+03,3.28142969e+03
3.26086521e+00,6.94743457e+03,3.16668555e+03
3.26484156e+00,6.93834473e+03,3.03922266e+03
3.26881742e+00,6.92804102e+03,2.89916016e+03
3.27279329e+00,6.91662402e+03,2.74671094e+03
3.27676916e+00,6.90447900e+03,2.58225781e+03
3.28074503e+00,6.89222852e+03,2.40647070e+03
3.28472090e+00,6.88020996e+03,2.22038477e+03
3.28869677e+00,6.86811865e+03,2.02532031e+03
3.29267263e+00,6.85586426e+03,1.82253125e+03
3.29664850e+00,6.84357178e+03,1.61264844e+03
3.30062437e+00,6.83129932e+03,1.39625391e+03
3.30460024e+00,6.81969678e+03,1.17408984e+03
3.30857611e+00,6.80925293e+03,9.46699219e+02
3.31255198e+00,6.80004297e+03,7.14794922e+02
3.31652784e+00,6.79183398e+03,4.79291016e+02
3.32050371e+00,6.78485352e+03,2.41486328e+02
3.32448006e+00,6.77949414e+03,2.85937500e+00
3.32845616e+00,6.77569727e+03,-2.35730469e+02
3.33243251e+00,6.77333887e+03,-4.73423828e+02
3.33640909e+00,6.77257666e+03,-7.09369141e+02
3.34038568e+00,6.77345508e+03,-9.43064453e+02
3.34436226e+00,6.77606348e+03,-1.17383398e+03
3.34833932e+00,6.78052344e+03,-1.40027148e+03
3.35231638e+00,6.78658789e+03,-1.62085938e+03
3.35629344e+00,6.79424512e+03,-1.83434180e+03
3.36027074e+00,6.80321484e+03,-2.03994336e+03
3.36424804e+00,6.81344336e+03,-2.23709961e+03
3.36822534e+00,6.82474170e+03,-2.42536328e+03
3.37220263e+00,6.83665625e+03,-2.60394727e+03
3.37617993e+00,6.84875293e+03,-2.77197656e+03
3.38015723e+00,6.86071484e+03,-2.92861523e+03
3.38413453e+00,6.87271240e+03,-3.07318555e+03
3.38811183e+00,6.88477295e+03,-3.20530078e+03
3.39208937e+00,6.89716113e+03,-3.32451367e+03
3.39606667e+00,6.90945215e+03,-3.43006836e+03
3.40004396e+00,6.92106250e+03,-3.52141797e+03
3.40402126e+00,6.93124463e+03,-3.59812695e+03
3.40799856e+00,6.93972461e+03,-3.66012891e+03
3.41197586e+00,6.94685400e+03,-3.70744922e+03
3.41595316e+00,6.95303223e+03,-3.73961914e+03
3.41993046e+00,6.95850684e+03,-3.75668164e+03
3.42390800e+00,6.96268945e+03,-3.75866406e+03
3.42788482e+00,6.96499609e+03,-3.74571484e+03
3.43186164e+00,6.96558691e+03,-3.71758594e+03
3.43583846e+00,6.96459570e+03,-3.67438086e+03
3.43981552e+00,6.96206396e+03,-3.61621484e+03
3.44379187e+00,6.95806055e+03,-3.54351953e+03
3.44776845e+00,6.95279346e+03,-3.45651563e+03
3.45174479e+00,6.94629639e+03,-3.35552148e+03
3.45572138e+00,6.93816992e+03,-3.24130078e+03
3.45969772e+00,6.92870020e+03,-3.11436719e+03
3.46367383e+00,6.91828125e+03,-2.97495313e+03
3.46764970e+00,6.90729297e+03,-2.82326172e+03
3.47162580e+00,6.89591992e+03,-2.65954102e+03
3.47560191e+00,6.88425537e+03,-2.48450977e+03
3.47957802e+00,6.87232959e+03,-2.29963867e+03
3.48355389e+00,6.86012793e+03,-2.10607031e+03
3.48752999e+00,6.84801563e+03,-1.90436914e+03
3.49150610e+00,6.83612109e+03,-1.69507031e+03
3.49548197e+00,6.82459570e+03,-1.47891211e+03
3.49945807e+00,6.81384326e+03,-1.25657422e+03
3.50343418e+00,6.80412793e+03,-1.02893750e+03
3.50741053e+00,6.79570605e+03,-7.97019531e+02
3.51138687e+00,6.78840381e+03,-5.61906250e+02
3.51536322e+00,6.78196338e+03,-3.24755859e+02
3.51934004e+00,6.77666602e+03,-8.69628906e+01
3.52331686e+00,6.77288770e+03,1.50748047e+02
3.52729392e+00,6.77090967e+03,3.87589844e+02
3.53127098e+00,6.77085742e+03,6.22470703e+02
3.53524828e+00,6.77238232e+03,8.54812500e+02
3.53922582e+00,6.77565625e+03,1.08392969e+03
3.54320359e+00,6.78051807e+03,1.30866406e+03
3.54718113e+00,6.78665625e+03,1.52754883e+03
3.55115938e+00,6.79390234e+03,1.73952930e+03
3.55513740e+00,6.80236719e+03,1.94410547e+03
3.55911541e+00,6.81233594e+03,2.14080859e+03
3.56309342e+00,6.82386426e+03,2.32892188e+03
3.56707168e+00,6.83643115e+03,2.50746875e+03
3.57105017e+00,6.84917578e+03,2.67519531e+03
3.57502842e+00,6.86113672e+03,2.83111133e+03
3.57900691e+00,6.87232227e+03,2.97458008e+03
3.58298516e+00,6.88342480e+03,3.10533398e+03
3.58696365e+00,6.89512939e+03,3.22344531e+03
3.59094191e+00,6.90720801e+03,3.32829297e+03
3.59492040e+00,6.91881641e+03,3.41911523e+03
3.59889889e+00,6.92911426e+03,3.49481055e+03
3.60287714e+00,6.93819043e+03,3.55525195e+03
3.60685563e+00,6.94642139e+03,3.60061133e+03
3.61083388e+00,6.95377979e+03,3.63094336e+03
3.61481237e+00,6.95979785e+03,3.64639844e+03
3.61879015e+00,6.96377832e+03,3.64723633e+03
3.62276816e+00,6.96553711e+03,3.63360742e+03
3.62674594e+00,6.96537549e+03,3.60521094e+03
3.63072395e+00,6.96355078e+03,3.56174414e+03
3.63470125e+00,6.96044922e+03,3.50294531e+03
3.63867855e+00,6.95616846e+03,3.42895117e+03
3.64265585e+00,6.95060938e+03,3.34050586e+03
3.64663339e+00,6.94385449e+03,3.23855078e+03
3.65061021e+00,6.93591113e+03,3.12357422e+03
3.65458703e+00,6.92692871e+03,2.99601758e+03
3.65856385e+00,6.91668457e+03,2.85598828e+03
3.66254091e+00,6.90533496e+03,2.70366211e+03
3.66651773e+00,6.89339941e+03,2.53946289e+03
3.67049456e+00,6.88150195e+03,2.36405273e+03
3.67447138e+00,6.86977002e+03,2.17857813e+03
3.67844820e+00,6.85787598e+03,1.98440430e+03
3.68242526e+00,6.84578711e+03,1.78258398e+03
3.68640208e+00,6.83361426e+03,1.57376172e+03
3.69037890e+00,6.82156152e+03,1.35859570e+03
3.69435573e+00,6.81026611e+03,1.13775781e+03
3.69833255e+00,6.80017383e+03,9.11746094e+02
3.70230937e+00,6.79120898e+03,6.81351563e+02
3.70628643e+00,6.78320166e+03,4.47505859e+02
3.71026325e+00,6.77648730e+03,2.11527344e+02
3.71424007e+00,6.77141211e+03,-2.52031250e+01
3.71821737e+00,6.76790137e+03,-2.61769531e+02
3.72219443e+00,6.76579492e+03,-4.97457031e+02
3.72617173e+00,6.76524121e+03,-7.31337891e+02
3.73014927e+00,6.76628564e+03,-9.62919922e+02
3.73412681e+00,6.76902246e+03,-1.19143945e+03
3.73810434e+00,6.77358740e+03,-1.41543750e+03
3.74208212e+00,6.77976074e+03,-1.63346094e+03
3.74605989e+00,6.78755664e+03,-1.84441016e+03
3.75003791e+00,6.79663574e+03,-2.04752539e+03
3.75401568e+00,6.80692676e+03,-2.24229297e+03
3.75799370e+00,6.81819531e+03,-2.42815820e+03
3.76197195e+00,6.82999707e+03,-2.60438086e+03
3.76594996e+00,6.84193066e+03,-2.76995898e+03
3.76992822e+00,6.85370801e+03,-2.92416406e+03
3.77390647e+00,6.86555664e+03,-3.06634766e+03
3.77788472e+00,6.87756250e+03,-3.19613672e+03
3.78186297e+00,6.88988184e+03,-3.31298242e+03
3.78584099e+00,6.90207959e+03,-3.41621484e+03
3.78981924e+00,6.91350488e+03,-3.50535742e+03
3.79379749e+00,6.92341504e+03,-3.58001172e+03
3.79777575e+00,6.93165430e+03,-3.64010742e+03
3.80175400e+00,6.93864160e+03,-3.68556641e+03
3.80573201e+00,6.94474414e+03,-3.71587891e+03
3.80970979e+00,6.95008447e+03,-3.73115430e+03
3.81368756e+00,6.95396973e+03,-3.73149805e+03
3.81766534e+00,6.95605029e+03,-3.71690625e+03
3.82164311e+00,6.95650879e+03,-3.68729492e+03
3.82562089e+00,6.95541504e+03,-3.64272656e+03
3.82959795e+00,6.95280469e+03,-3.58335938e+03
3.83357525e+00,6.94877686e+03,-3.50954688e+03
3.83755255e+00,6.94351172e+03,-3.42154883e+03
3.84152985e+00,6.93683643e+03,-3.31978125e+03
3.84550691e+00,6.92860156e+03,-3.20498438e+03
3.84948373e+00,6.91916992e+03,-3.07758594e+03
3.85346055e+00,6.90892676e+03,-2.93776758e+03
3.85743737e+00,6.89810742e+03,-2.78575781e+03
3.86141419e+00,6.88691406e+03,-2.62178320e+03
3.86539102e+00,6.87542773e+03,-2.44669531e+03
3.86936784e+00,6.86356543e+03,-2.26201563e+03
3.87334466e+00,6.85148828e+03,-2.06877539e+03
3.87732124e+00,6.83955371e+03,-1.86747656e+03
3.88129807e+00,6.82785059e+03,-1.65870117e+03
3.88527489e+00,6.81652246e+03,-1.44317773e+03
3.88925171e+00,6.80605176e+03,-1.22165625e+03
3.89322853e+00,6.79668652e+03,-9.94955078e+02
3.89720535e+00,6.78852295e+03,-7.64134766e+02
3.90118241e+00,6.78141602e+03,-5.30189453e+02
3.90515971e+00,6.77516602e+03,-2.94462891e+02
3.90913725e+00,6.77011914e+03,-5.81679688e+01
3.91311479e+00,6.76661719e+03,1.77935547e+02
3.91709256e+00,6.76495117e+03,4.13062500e+02
3.92107034e+00,6.76512061e+03,6.46261719e+02
3.92504835e+00,6.76682129e+03,8.76923828e+02
3.92902660e+00,6.77019434e+03,1.10421875e+03
3.93300486e+00,6.77510547e+03,1.32691016e+03
3.93698335e+00,6.78135645e+03,1.54363672e+03
3.94096184e+00,6.78869775e+03,1.75340820e+03
3.94494057e+00,6.79730420e+03,1.95587500e+03
3.94891930e+00,6.80743604e+03,2.15042383e+03
3.95289803e+00,6.81910156e+03,2.33628906e+03
3.95687675e+00,6.83160156e+03,2.51252344e+03
3.96085596e+00,6.84418262e+03,2.67779102e+03
3.96483493e+00,6.85579688e+03,2.83136328e+03
3.96881390e+00,6.86674414e+03,2.97253906e+03
3.97279310e+00,6.87781348e+03,3.10105859e+03
